Booking_ID,Airline_ID,Country,Airline_Tier,Service_Rating,Cabin_Class,Seat_Type,Flight_Duration_Hours,Booking_Channel,Meals_Included,Payment_Type,Passenger_Age,Lead_Time_Days,Departure_Date,Departure_Month,Is_Weekend,Is_Public_Holiday,Load_Factor_Flight,Competitor_Avg_Fare_RM,Distance_KM,Review_Score,Promo_Applied,Events_Index_Destination,Ticket_Price_RM,Total_Spend_RM,Extra_Spend_Unscaled,Delay_Status,Satisfaction_Rating
101699,AL15,Singapore,budget,3.0,Premium Economy,Window,2.85,Website,No, Card ,44.0,7,2024-10-01,10,0,0,0.686,926.41,3048.0,7.45,0,34.0,1321.78,1453.48,146355,On-Time,3
101777,AL09,Indonesia,budget,5.0,Business,Middle,6.66,Mobile App,Yes,Online,40.0,12,2024-11-05,11,0,1,0.947,330.53,1313.5,6.56,0,53.5,855.96,974.55,96752,Delayed,3
103133,AL11, MALAYSIA ,budget,3.0,economy,Middle,5.78,Mobile App,No,Card,32.0,18,2024-06-22,6,1,0,0.854,616.03,1681.3,6.96,0,28.0,836.43,941.58,88419,On-Time,4
102526,AL13, SINGAPORE ,full-service,5.0,Premium Economy,Aisle,5.64,Mobile App,Yes,Online,46.0,67,2024-04-25,4,0,0,0.99,551.33,1683.4,5.88,0,50.1,900.37,939.68,190969,On-Time,4
100590,AL07, Malaysia ,full-service,2.0,First,Aisle,3.33,Airport Counter,No,Card,30.0,41,2024-09-26,9,0,1,0.902,719.34,2617.5,6.5,0,34.1,1394.16,1479.92,318988,Delayed,4
101050,AL15,Malaysia,budget,4.0,business,Window,3.62,Mobile App,No, Online ,29.0,52,2024-07-14,7,1,0,0.794,417.72,1329.3,6.0,1,43.2,676.81,745.75,133602,On-Time,4
101675,AL09, Malaysia ,budget,3.0,business,Window,4.97,Website,Yes,Online,,13,2025-06-18,6,0,0,0.64,649.68,2102.2,9.3,1,71.2,999.75,1152.12,168072,Delayed,5
102194,AL12,Singapore,premium,4.0,Economy,Middle,3.3,Travel Agent, Yes ,Card,25.0,16,2024-06-14,6,0,0,0.72,232.11,665.8,4.41,1,54.4,470.57,542.73,113323,On-Time,3
100161,AL03, Philippines ,premium,3.0,economy,Aisle,5.99,Website,No,Online,32.0,21,2025-05-16,5,0,0,,824.77,2634.7,8.86,0,70.4,1123.4,1192.23,226623,On-Time,4
102685,AL13, THAILAND ,full-service,3.0,economy,Window,6.07,Travel Agent,No,Online,41.0,21,2025-02-22,2,1,0,0.8,585.29,2091.2,,0,59.2,978.2,1167.23,271793,Delayed,4
101325,AL02,Singapore,budget,3.0,Premium Economy,Middle,7.77,website,No,Cash,63.0,12,2025-06-17,6,0,0,0.698,509.21,1430.4,6.86,0,45.0,853.44,902.85,94375,On-Time,4
101802,AL05,Malaysia,budget,4.0,Economy,Aisle,0.75,Website,No, Online ,18.0,10,2024-10-15,10,0,0,0.844,1048.05,3299.0,7.26,1,33.4,1095.55,1181.79,270983,Delayed,2
102926,AL18,Singapore,budget,3.0,Economy,Window,5.2,travel agent, No ,Card,18.0,118,2025-05-26,5,0,0,0.625,594.51,1727.4,6.66,0,51.1,795.46,856.63,123747,On-Time,3
103487,AL04,Indonesia,full-service,3.0,Business,Window,3.7,Website,No,Card,18.0,16,2025-03-27,3,0,0,0.885,643.96,2022.3,8.21,0,71.7,1144.85,1200.2,79340,On-Time,4
102607,AL09,Singapore,budget,3.0,Economy,Middle,2.8,Mobile App,No,Online,28.0,23,2024-03-17,3,1,0,0.574,209.88,685.5,6.28,1,21.6,358.19,482.81,102316,Delayed,2
103095,AL09,australia,budget,3.0,First,Middle,5.49,Website,Yes, Online ,50.0,15,2025-04-21,4,0,1,0.66,377.15,1197.8,5.54,0,67.0,963.68,1068.21,131254,Delayed,3
103190,AL11,Malaysia,budget,4.0,Premium Economy,Window,8.44,mobile app,No,Card,28.0,44,2025-02-10,2,0,0,0.704,284.67,612.2,4.56,0,5.3,547.7,642.61,38850,On-Time,4
104019,AL07,Malaysia,full-service,4.0,Business,Aisle,6.99,Mobile App, Yes ,Card,46.0,98,2024-07-03,7,0,0,0.99,402.9,1237.0,7.81,0,64.2,832.65,934.47,76927,Delayed,3
103773,AL11,Indonesia,budget,2.0,economy,Window,11.87,Mobile App,No,Card,18.0,29,2024-09-03,9,0,0,0.852,329.94,1393.6,8.05,0,54.0,737.09,799.61,93901,Delayed,2
101868,AL06, Singapore ,premium,4.0,Economy,Aisle,2.12,Airport Counter,Yes,Online,35.0,18,2024-08-15,8,0,0,0.856,525.5,1640.2,8.17,0,53.4,804.58,853.15,199643,On-Time,3
103300,AL10,Malaysia,full-service,3.0,Economy,Window,2.56,Website,Yes, Online ,22.0,63,2024-04-11,4,0,0,0.715,705.14,1977.7,8.46,0,43.9,886.76,1123.45,151068,On-Time,4
100514,AL15, Australia ,budget,3.0,Economy,Aisle,4.76,Mobile App,Yes,Online,18.0,9,2024-12-09,12,0,0,0.736,684.45,2244.3,8.14,1,70.1,844.59,944.83,112409,Delayed,3
102534,AL15,Malaysia,budget,3.0,Economy,Middle,2.07,Website, No ,Card,27.0,39,2024-11-20,11,0,0,0.986,280.23,760.4,4.67,0,67.1,598.3,719.43,100656,On-Time,3
100890,AL10,Malaysia,full-service,3.0,Economy,Middle,2.1,website, Yes ,Online,54.0,12,2024-04-25,4,0,0,0.902,337.05,672.8,5.39,0,56.8,481.9,539.46,111662,On-Time,4
102065,AL13,Thailand,full-service,3.0,Economy,Middle,6.82,Website,No,Card,18.0,36,2024-04-24,4,0,0,0.909,206.11,606.0,8.06,0,40.0,525.55,553.34,117074,Delayed,3
100459,AL08,Australia,full-service,5.0,Economy,Window,2.26,mobile app, No ,Card,30.0,21,2025-05-22,5,0,0,0.99,518.92,1546.9,,0,60.9,717.63,783.73,144754,Delayed,2
100318,AL18,Indonesia,budget,4.0,Economy,Window,2.33,Travel Agent,Yes,Online,43.0,7,2024-03-27,3,0,0,0.898,272.69,486.9,,1,70.6,445.62,601.25,105529,On-Time,4
100653,AL15,Vietnam,budget,3.0,Economy,Middle,3.41,Walk-in,No,Online,18.0,95,2025-02-28,2,0,0,0.753,393.68,1065.7,8.45,0,44.8,545.35,635.77,139336,Delayed,3
100892,AL08,Singapore,full-service,4.0,Economy,Middle,3.79,Walk-in,No, Card ,34.0,24,2025-02-12,2,0,0,0.863,632.93,2062.8,8.07,0,52.7,931.88,1001.01,57220,On-Time,3
103529,AL05,Malaysia,budget,4.0,Economy,Aisle,2.0,Mobile App,No, Card ,37.0,2,2024-12-12,12,0,0,0.577,818.11,2559.0,7.52,1,38.1,895.05,981.41,233561,On-Time,3
103231,AL13,Malaysia,full-service,3.0,Economy,Aisle,3.01,Website,No,Card,34.0,30,2024-12-17,12,0,0,0.924,218.58,711.5,6.14,1,35.6,473.99,539.67,87663,Delayed,2
103219,AL04,philippines,full-service,3.0,Economy,Window,4.2,Travel Agent,Yes,Card,40.0,35,2025-04-21,4,0,0,0.799,571.99,1693.2,6.03,1,26.0,617.29,706.37,52681,On-Time,2
102019,AL07,australia,full-service,4.0,Economy,Aisle,3.91,Mobile App,No,Online,38.0,3,2024-09-06,9,0,0,0.72,273.22,1062.5,5.87,0,79.5,684.79,715.3,57853,Delayed,3
104061,AL03,Thailand,premium,4.0,Economy,Window,2.19,Travel Agent,No,Online,41.0,27,2024-04-13,4,1,0,0.867,504.58,1231.9,7.99,1,52.2,633.64,699.77,121331,On-Time,4
101549,AL06,Malaysia,premium,3.0,economy,Window,3.24,Website,Yes,Online,43.0,18,2024-11-06,11,0,0,0.863,1043.49,3359.3,10.0,0,46.9,1390.92,1429.26,280662,Delayed,3
100325,AL17,Indonesia,full-service,4.0,Economy,Aisle,6.25,Website,No,Online,64.0,48,2025-01-25,1,1,0,0.681,492.49,1628.6,8.07,1,65.4,713.55,845.53,55747,Delayed,3
100687,AL03, SINGAPORE ,premium,2.0,economy,Middle,3.06,Website,No,Online,50.0,6,2024-04-28,4,1,0,0.867,274.11,828.5,7.09,0,24.4,574.57,614.06,81290,Delayed,2
100098,AL15, Malaysia ,budget,3.0,Economy,Window,1.74,Website,No, Online ,39.0,47,2024-03-20,3,0,0,0.919,528.98,1700.0,6.33,1,36.6,726.94,854.84,54285,On-Time,3
101584,AL05,Indonesia,budget,4.0,Business,Aisle,3.72,Mobile App,Yes,Card,29.0,50,2025-04-05,4,1,0,0.612,285.7,1028.4,8.35,0,53.5,768.41,930.03,185123,Cancelled,3
102729,AL10,Philippines,full-service,4.0,Economy,Middle,13.52,Mobile App,No,Online,24.0,31,2024-10-16,10,0,0,0.637,273.08,716.7,8.5,0,55.7,480.06,605.97,148203,Delayed,4
101125,AL09,Singapore,budget,2.0,Economy,Aisle,10.85,Website,No, Card ,28.0,34,2024-04-05,4,0,0,0.761,354.71,1138.3,6.56,0,44.8,673.28,696.16,101823,Delayed,3
100372,AL17,Japan,full-service,3.0,Economy,Window,4.32,Airport Counter,Yes,Cash,18.0,10,2024-12-15,12,1,0,0.764,533.01,1960.0,7.88,0,53.0,894.92,941.95,223304,Delayed,3
101175,AL15,Thailand,budget,5.0,Economy,Window,4.93,airport counter,Yes, Cash ,29.0,91,2025-05-30,5,0,1,0.842,285.97,630.8,9.12,1,16.0,394.28,581.24,128902,Delayed,2
102779,AL02, Thailand ,budget,3.0,Economy,Aisle,4.68,Website, No ,Online,,28,2024-04-25,4,0,0,0.68,735.5,2737.8,6.52,0,48.8,1151.94,1225.35,180921,Delayed,1
101453,AL10,Malaysia,full-service,2.0,Economy,Aisle,5.13,Website,No, Card ,48.0,18,2025-02-23,2,1,0,0.664,510.46,1541.9,9.64,1,49.4,628.73,678.67,66418,On-Time,4
101939,AL01, JAPAN ,full-service,3.0,economy,Middle,1.28,Website,No,Card,58.0,4,2025-05-18,5,1,0,0.615,264.8,965.4,6.68,0,51.0,546.18,620.46,38696,On-Time,3
102057,AL04, Indonesia ,full-service,4.0,Economy,Middle,4.15,Travel Agent,Yes,Cash,44.0,19,2024-10-10,10,0,0,0.933,903.26,2659.8,,0,13.1,1123.91,1239.47,217956,On-Time,3
101158,AL10, THAILAND ,full-service,4.0,Economy,Window,5.0,Mobile App,Yes, Online ,38.0,70,2025-06-01,6,1,0,0.853,1287.41,4436.8,9.21,0,50.3,1673.4,1759.5,420855,On-Time,4
103687,AL18,Philippines,budget,,Economy,Window,4.56,mobile app,No,Online,28.0,28,2025-02-23,2,1,0,0.599,765.68,2517.8,6.28,1,49.4,1005.5,1136.36,192506,Delayed,3
102495,AL15,Thailand,budget,4.0,First,Aisle,3.28,Walk-in,Yes,Online,23.0,1,2024-02-26,2,0,0,0.86,597.31,1668.3,6.84,0,50.7,1090.03,1229.03,189624,On-Time,4
103705,AL06, Malaysia ,premium,3.0,first,Middle,2.65,Travel Agent,No,Online,24.0,1,2024-09-09,9,0,0,0.655,216.57,1028.4,7.93,1,39.7,833.28,981.4,215594,On-Time,4
103686,AL14,Thailand,full-service,4.0,economy,Aisle,2.95,Website,,Card,50.0,6,2025-03-03,3,0,0,0.681,371.58,937.7,7.15,0,29.3,564.88,632.76,47487,On-Time,2
101671,AL17,Philippines,full-service,5.0,Business,Aisle,4.98,Travel Agent,Yes,Online,56.0,6,2024-01-17,1,0,0,0.877,233.53,811.9,7.0,0,57.6,791.24,881.59,78151,On-Time,3
101864,AL10,Indonesia,full-service,2.0,economy,Window,5.71,Website,No,Card,39.0,4,2025-06-16,6,0,0,0.894,610.55,2238.6,6.36,0,46.4,1021.19,1195.38,115519,Delayed,2
101459,AL08,Singapore,full-service,5.0,Business,Window,11.42,Mobile App, No ,Card,39.0,52,2024-08-28,8,0,0,0.769,320.82,1046.6,8.26,0,70.2,734.84,876.34,222570,Delayed,4
101255,AL16,malaysia,budget,4.0,Economy,Window,5.45,Mobile App, Yes ,Online,47.0,14,2024-10-31,10,0,0,0.567,291.99,898.4,7.7,1,32.7,533.19,762.36,167421,On-Time,3
101680,AL12,Thailand,premium,2.0,Economy,Window,0.75,Travel Agent,Yes,Card,38.0,96,2025-01-16,1,0,0,0.594,701.87,2198.9,6.78,0,76.8,980.63,1118.44,85806,On-Time,4
102566,AL15,Japan,budget,4.0,Economy,Middle,5.73,mobile app,Yes,Card,36.0,15,2025-05-04,5,1,0,0.549,666.99,2096.4,7.53,1,55.4,757.01,873.09,73422,Cancelled,1
100903,AL10,vietnam,full-service,5.0,Economy,Middle,4.14,Website, No , Online ,37.0,64,2024-05-02,5,0,0,0.826,233.42,980.2,8.03,1,29.3,432.57,589.73,124343,Delayed,2
102224,AL01,Indonesia,full-service,,Economy,Middle,1.78,Website,Yes,Online,61.0,17,2025-02-14,2,0,0,0.815,351.11,1115.0,8.78,0,73.5,610.46,640.5,56420,On-Time,4
101121,AL16,Singapore,budget,4.0,Business,Window,5.51,mobile app,No, Cash ,50.0,11,2024-09-30,9,0,0,0.875,406.24,1599.1,6.52,0,35.3,1017.97,1127.7,295698,Delayed,2
100694,AL14,Philippines,full-service,5.0,Economy,Aisle,4.1,Website,No,Card,33.0,5,2024-04-29,4,0,0,0.687,488.47,1405.6,4.98,0,51.3,746.81,803.14,102222,On-Time,3
100786,AL03, Singapore ,premium,,Economy,Window,1.99,Travel Agent,No, Online ,27.0,55,2024-06-30,6,1,0,0.8,576.74,1979.3,6.44,0,51.7,903.16,1075.38,251265,On-Time,3
103443,AL15,singapore,budget,4.0,economy,Window,1.03,Airport Counter,Yes,Card,42.0,25,2025-02-26,2,0,0,0.807,355.09,782.6,7.11,1,100.0,461.86,767.0,112668,On-Time,2
100415,AL17,Malaysia,full-service,5.0,Premium Economy,Window,1.97,Website, Yes ,Cash,33.0,41,2025-06-22,6,1,0,0.813,87.83,286.7,8.18,1,61.3,518.26,647.02,67179,On-Time,2
101347,AL17, VIETNAM ,full-service,2.0,Economy,Middle,6.21,Airport Counter, Yes ,Card,61.0,75,2024-11-15,11,0,0,0.875,320.48,680.1,7.21,0,58.2,524.06,616.99,132135,Delayed,3
102328,AL14, Thailand ,full-service,4.0,Premium Economy,Middle,1.51,Travel Agent, No ,Cash,18.0,40,2024-12-21,12,1,0,0.99,315.07,1096.7,7.72,0,20.0,734.67,951.11,239258,On-Time,2
100187,AL04,singapore,full-service,4.0,Economy,Aisle,3.6,Mobile App,No,Card,25.0,9,2025-05-24,5,1,0,0.726,456.96,1363.9,6.97,0,41.4,675.95,734.2,101199,On-Time,3
102209,AL15,Vietnam,budget,2.0,Premium Economy,Middle,2.18,Website,Yes,Online,38.0,32,2025-01-12,1,1,0,0.777,652.75,2194.5,8.94,1,15.1,872.86,1114.1,89107,Cancelled,3
102445,AL16, VIETNAM ,budget,2.0,Premium Economy,Aisle,4.65,Airport Counter,No,Online,51.0,33,2024-02-02,2,0,0,0.804,328.16,580.8,6.92,0,89.1,610.65,670.34,161190,Delayed,3
102739,AL06,Indonesia,premium,2.0,First,Window,4.55,Mobile App,Yes,Card,60.0,18,2024-05-23,5,0,0,0.765,40.0,457.5,7.58,0,78.4,803.16,942.17,199950,On-Time,5
101789,AL17,Australia,full-service,3.0,Business,Aisle,6.74,Airport Counter,No,Online,18.0,16,2025-02-04,2,0,0,0.575,1058.53,3471.4,,0,34.0,1516.61,1651.51,165481,On-Time,4
100393,AL13,Thailand,full-service,5.0,Business,Window,5.38,mobile app, No ,Online,38.0,2,2024-01-11,1,0,0,0.592,329.78,1192.9,8.9,0,51.6,854.06,1196.96,122390,Cancelled,1
103228,AL10,Philippines,full-service,4.0,Premium Economy,Aisle,2.64,Walk-in,No, Online ,38.0,63,2024-03-11,3,0,0,0.902,561.74,1787.2,8.09,0,61.1,945.95,989.28,175952,On-Time,3
103003,AL04,Singapore,full-service,,Economy,Middle,7.62,Website,No,Online,43.0,7,2024-12-04,12,0,0,0.764,729.6,1946.1,7.22,1,56.1,799.73,863.81,169938,On-Time,3
102265,AL03, Thailand ,premium,4.0,Economy,Aisle,4.88,Website,, Card ,39.0,86,2024-05-23,5,0,0,0.969,158.06,609.1,5.66,0,34.3,442.8,623.53,131199,Delayed,2
101115,AL10,Malaysia,full-service,4.0,Economy,Window,4.07,Mobile App,No,Card,45.0,48,2025-03-11,3,0,0,0.856,235.74,667.7,9.22,1,45.9,489.18,543.59,74083,On-Time,4
102558,AL06,Malaysia,premium,4.0,Business,Aisle,10.81,Mobile App,No,Cash,38.0,12,2025-04-23,4,0,0,0.868,390.6,1129.8,7.13,0,43.2,815.0,951.47,159946,On-Time,4
101522,AL18, SINGAPORE ,budget,3.0,Business,Aisle,1.13,Website,No, Card ,18.0,22,2024-06-16,6,1,0,0.66,530.17,1655.2,8.2,0,51.7,936.93,1051.01,253338,Delayed,3
103194,AL16, SINGAPORE ,budget,2.0,Economy,Aisle,3.43,Travel Agent,Yes,Card,27.0,3,2024-06-21,6,0,0,0.856,727.86,2030.4,5.66,0,68.7,962.14,1041.35,243240,Delayed,2
101436,AL09, SINGAPORE ,budget,2.0,Economy,Middle,6.13,website, Yes , Online ,41.0,31,2024-03-01,3,0,0,0.537,376.47,1427.0,8.28,1,57.4,602.54,661.82,90245,Delayed,3
100757,AL15,Malaysia,budget,4.0,Economy,Middle,2.39,Mobile App,No,Card,42.0,19,2024-02-16,2,0,0,0.841,280.08,845.7,7.92,1,55.9,520.08,627.03,101865,On-Time,4
102379,AL09,thailand,budget,4.0,Economy,Middle,2.49,travel agent,No,Online,33.0,14,2024-03-22,3,0,0,0.783,,1327.3,5.64,0,5.0,599.36,696.89,122058,On-Time,4
100212,AL15,Indonesia,budget,4.0,Economy,Aisle,7.98,Website,Yes,Online,45.0,17,2024-03-11,3,0,1,0.827,916.45,2858.8,8.81,0,44.8,1223.75,1257.8,274440,Delayed,2
100991,AL06,Japan,premium,2.0,Economy,Aisle,3.11,Travel Agent,No,Online,27.0,8,2024-07-12,7,0,0,0.58,410.91,1376.2,7.67,0,76.3,739.04,808.53,73233,On-Time,5
102317,AL09,Indonesia,budget,5.0,Economy,Window,1.74,Travel Agent,No,Online,35.0,38,2025-06-24,6,0,0,0.655,769.67,2035.9,4.73,0,54.5,910.31,969.1,155615,On-Time,3
100760,AL18, INDONESIA ,budget,5.0,Economy,Aisle,4.62,travel agent,Yes,Cash,37.0,6,2024-09-28,9,1,0,0.743,495.42,1095.8,7.59,0,37.4,601.58,638.42,117732,Cancelled,3
102906,AL14,Indonesia,full-service,3.0,Economy,Aisle,2.04,Travel Agent,Yes,Cash,28.0,14,2025-06-17,6,0,0,0.743,522.21,1498.4,7.62,0,41.0,804.91,891.25,210663,On-Time,3
103356,AL15,Philippines,budget,4.0,Economy,Aisle,1.56,Airport Counter, No ,Card,45.0,31,2024-12-18,12,0,0,0.99,475.16,1638.3,8.75,0,47.6,822.07,1023.89,232485,Delayed,4
102935,AL01,Malaysia,full-service,4.0,Premium Economy,Aisle,4.88,Mobile App,No,Card,29.0,47,2024-01-28,1,1,0,0.785,572.84,1553.5,6.75,0,35.2,797.75,995.33,61794,Delayed,3
100487,AL15,Malaysia,budget,4.0,Premium Economy,Window,3.45,Website,No,Card,18.0,25,2024-04-07,4,1,0,0.87,1046.97,3354.4,10.0,0,32.9,1421.44,1522.8,188654,On-Time,4
100667,AL04,philippines,full-service,3.0,Premium Economy,Window,4.79,Website,Yes, Card ,40.0,4,2024-05-28,5,0,0,0.912,479.04,1270.5,7.41,0,77.3,876.01,954.9,59839,On-Time,3
100987,AL16,Philippines,budget,4.0,economy,Aisle,3.37,Website, No ,Card,43.0,66,2025-04-10,4,0,0,0.879,458.96,1417.4,6.04,0,39.7,683.52,746.91,136092,Delayed,3
101222,AL10,Singapore,full-service,3.0,business,Aisle,4.57,Website, Yes ,Online,24.0,34,2024-11-10,11,1,0,0.799,287.9,399.0,8.61,1,74.4,624.09,726.05,52804,Delayed,4
102571,AL05,philippines,budget,4.0,Economy,Window,1.9,Mobile App,Yes,Online,37.0,14,2024-10-22,10,0,0,0.715,709.83,2487.2,7.95,0,87.1,1092.94,1135.25,282434,On-Time,3
102439,AL08,Philippines,full-service,3.0,Economy,Aisle,11.74,Website,No,Card,34.0,2,2024-08-09,8,0,0,0.77,366.89,1188.5,5.29,0,72.3,658.27,726.17,151750,Delayed,1
101272,AL08,Malaysia,full-service,4.0,Economy,Aisle,11.54,Travel Agent, No ,Online,38.0,13,2025-01-16,1,0,0,0.804,481.96,1088.4,6.22,1,58.9,555.31,703.41,52616,On-Time,3
100895,AL13, Philippines ,full-service,4.0,Economy,Aisle,3.66,website,No, Online ,39.0,25,2024-09-25,9,0,0,0.989,351.09,1010.1,7.94,0,53.8,639.26,732.67,152178,Delayed,3
102857,AL17,thailand,full-service,4.0,First,Window,5.62,Website, No ,Online,37.0,13,2025-03-22,3,1,1,0.679,319.85,660.2,2.94,1,51.7,725.61,848.93,65618,Delayed,2
101062,AL01,japan,full-service,4.0,Economy,Middle,5.4,Mobile App,No,Online,27.0,19,2024-02-06,2,0,0,0.867,502.59,1461.4,5.22,1,16.8,528.59,569.63,116058,On-Time,2
101344,AL18,Malaysia,budget,3.0,Premium Economy,Aisle,5.47,Website, No ,Card,50.0,3,2024-05-21,5,0,0,0.886,130.05,311.2,7.51,0,71.7,514.93,665.16,47066,Delayed,2
103809,AL09,Vietnam,budget,3.0,Business,Window,3.75,website,No,Card,38.0,6,2024-05-12,5,1,0,0.686,669.63,1723.9,7.55,1,5.0,942.28,1012.19,102588,On-Time,4
102852,AL03, INDONESIA ,premium,3.0,Economy,Aisle,6.64,Website,Yes,Online,38.0,57,2025-05-05,5,0,0,0.94,575.53,1728.9,7.51,0,95.7,844.93,879.82,54715,Delayed,2
100735,AL18,singapore,budget,4.0,Economy,Aisle,2.61,Mobile App, Yes ,Online,27.0,27,2025-03-04,3,0,0,0.591,150.24,572.2,7.63,0,50.9,446.46,552.42,87738,On-Time,4
102518,AL18,Singapore,budget,3.0,Premium Economy,Window,4.22,Mobile App,Yes,Online,44.0,34,2024-08-06,8,0,0,0.745,339.07,1023.6,7.86,0,54.4,657.02,785.71,149514,On-Time,5
102520,AL15,Malaysia,budget,4.0,Economy,Aisle,2.02,Mobile App,No,Card,42.0,18,2025-04-02,4,0,0,0.658,554.94,1830.2,5.74,1,39.8,769.93,873.14,140481,Delayed,3
100800,AL15,Malaysia,budget,1.0,Economy,Window,3.14,Travel Agent,Yes,Cash,42.0,0,2024-12-01,12,1,0,0.782,371.54,1152.5,7.32,0,79.5,763.21,969.09,165447,Cancelled,3
101257,AL01,Thailand,full-service,5.0,First,Window,2.95,Mobile App,No,Online,65.0,37,2024-07-03,7,0,0,0.874,717.31,2218.0,6.14,0,44.1,1308.47,1498.16,202183,Delayed,4
100531,AL05,Australia,budget,3.0,Business,Middle,6.27,Mobile App,No, Card ,,9,2024-03-06,3,0,0,0.813,570.45,1939.6,8.63,0,80.4,1109.56,1199.4,157007,Cancelled,1
103900,AL10, VIETNAM ,full-service,3.0,Economy,Middle,4.79,Mobile App,No,Cash,25.0,89,2025-02-17,2,0,0,0.99,523.36,1533.8,,0,89.1,763.57,893.14,67836,Cancelled,1
101137,AL04,Vietnam,full-service,3.0,Economy,Aisle,3.04,Mobile App,No,Card,39.0,24,2024-02-02,2,0,0,0.827,957.38,3061.8,6.45,0,68.6,1223.19,1449.51,175405,Delayed,2
100562,AL12,Vietnam,premium,4.0,Economy,Window,7.32,Website,Yes,Card,31.0,28,2025-05-18,5,1,0,0.767,72.19,248.9,6.3,0,24.9,287.86,473.24,47198,Cancelled,2
101854,AL04,Indonesia,full-service,3.0,Economy,Middle,4.38,Walk-in,No,Cash,50.0,27,2024-09-14,9,1,0,0.587,533.35,2056.8,5.61,1,25.4,624.74,647.49,64955,On-Time,3
103763,AL01, SINGAPORE ,full-service,3.0,Economy,Window,3.4,Travel Agent,No,Online,42.0,17,2025-05-27,5,0,0,0.925,433.42,1191.4,6.57,0,50.5,644.63,681.97,154135,Delayed,2
103595,AL10,philippines,full-service,3.0,Economy,Middle,3.6,Travel Agent,Yes,Card,45.0,102,2024-09-16,9,0,0,0.703,374.28,1166.9,5.58,1,36.5,532.72,597.85,127064,On-Time,2
102623,AL03,Singapore,premium,3.0,Economy,Middle,3.49,Website,Yes, Card ,,2,2024-10-20,10,1,0,0.987,488.99,1733.7,7.01,1,55.3,791.82,885.69,152017,On-Time,4
100284,AL06,Vietnam,premium,2.0,Economy,Window,4.66,Travel Agent,Yes, Card ,43.0,31,2024-06-22,6,1,0,0.77,397.27,1021.4,6.41,1,60.3,559.64,724.16,155475,Delayed,3
100500,AL09,Vietnam,budget,4.0,Economy,Window,4.36,Website,Yes,Online,54.0,45,2024-09-18,9,0,0,0.6,308.93,992.7,8.63,0,35.4,519.59,711.37,117739,On-Time,4
103801,AL11,Singapore,budget,,Economy,Window,6.21,Mobile App, Yes ,Card,33.0,15,2024-03-28,3,0,0,0.936,280.26,937.6,6.64,0,38.0,585.11,695.41,86964,Delayed,2
101900,AL07,Malaysia,full-service,4.0,economy,Aisle,4.52,Mobile App,No,Cash,27.0,38,2024-03-10,3,1,0,0.936,212.52,384.3,6.75,0,71.2,413.4,522.81,38276,Delayed,2
103308,AL10, Japan ,full-service,4.0,Economy,Aisle,0.75,travel agent,Yes,Online,25.0,5,2024-08-01,8,0,0,0.68,475.21,1231.2,5.16,1,37.0,483.28,632.81,146300,On-Time,3
101268,AL11,Indonesia,budget,4.0,Economy,Aisle,2.25,Website,Yes,Online,40.0,28,2024-02-10,2,1,0,0.865,552.32,1798.6,8.31,1,75.2,729.98,809.63,55380,Delayed,3
102529,AL08, Malaysia ,full-service,3.0,Economy,Window,4.08,Airport Counter,No,Online,29.0,5,2024-03-21,3,0,0,0.74,545.53,1815.1,8.56,0,46.5,834.33,874.0,179145,Delayed,2
101927,AL15, Singapore ,budget,5.0,Economy,Middle,8.1,Travel Agent,No,Card,46.0,41,2024-04-03,4,0,0,0.861,630.75,2075.7,6.06,0,49.4,950.53,992.49,200521,Delayed,1
103697,AL17,Vietnam,full-service,4.0,Economy,Window,2.77,Mobile App,No,Online,51.0,21,2024-08-15,8,0,0,0.979,113.91,397.5,8.35,0,100.0,420.63,486.92,43651,Delayed,3
100860,AL10,Philippines,full-service,,Business,Aisle,5.28,Walk-in, No ,Online,18.0,27,2024-06-24,6,0,0,0.679,452.43,1756.0,5.94,1,48.4,889.61,1010.11,154806,On-Time,4
102999,AL18,Vietnam,budget,4.0,Economy,Window,4.09,Website,Yes,Card,28.0,4,2024-12-21,12,1,0,0.988,268.61,851.0,8.86,1,31.5,533.99,653.02,61242,On-Time,4
102293,AL03,malaysia,premium,4.0,Premium Economy,Middle,1.7,Travel Agent,Yes, Card ,19.0,198,2024-03-17,3,1,0,0.891,514.39,1869.8,4.57,0,35.6,928.82,974.69,95921,On-Time,2
102345,AL09,japan,budget,4.0,Business,Aisle,5.89,website,No,Card,32.0,49,2024-09-09,9,0,0,0.719,638.51,2093.8,5.61,0,41.0,1115.43,1180.41,108054,On-Time,3
101619,AL05,Philippines,budget,3.0,Economy,Aisle,5.07,Website, No ,Card,18.0,15,2025-01-07,1,0,0,0.688,649.74,2201.7,5.49,1,50.7,841.53,930.07,67017,Delayed,2
100652,AL09,malaysia,budget,3.0,Premium Economy,Window,4.4,Website,Yes,Online,34.0,2,2025-03-22,3,1,0,0.795,79.43,341.3,5.95,0,45.6,487.94,679.22,44980,Delayed,3
103302,AL16, THAILAND ,budget,4.0,Economy,Middle,2.56,Walk-in, No ,Online,33.0,73,2024-04-19,4,0,0,0.907,642.29,1980.0,7.18,1,40.2,810.49,904.66,223254,On-Time,3
102981,AL04,Australia,full-service,4.0,Economy,Aisle,3.13,Website, No ,Online,33.0,68,2024-08-22,8,0,0,0.858,638.41,1758.5,5.55,0,66.9,811.4,972.58,200547,On-Time,3
